Daly Hill,-22.8,113.76667
Daly Head,-35.03333,136.93333
Port Daly,-12.21667,131.2
Mount Daly,-12.72378,131.21942
Dalwallinu,-30.28045,116.66015
Dalton,-21.48333,119.23333
Dalrymple Rock,-34.28333,122.43333
Dalmumeah Creek,-16.51667,139.61667
Dallinup Creek,-33.65,120.66667
Dallah Creek,-26.08333,116.21667
Dalkooting Wells,-30.75,118.3
Dalkey,-34.18333,138.45
Dalhousie Pile,-26.51667,135.48333
Dalhousie,-26.51667,135.48333
Dalgungunna Spring,-24.91667,118.6
Dalgouring Siding,-30.46667,117.95
Dalgouring Rock,-30.4,118
Mount Daglish,-16.27998,124.9588
Dalglese Creek,-15.66667,134.11667
Mount Dalgleish,-15.05868,134.20044
Dalgety Island,-25.2,115.68333
Dalgety Downs,-25.28121,116.2056
Dalgety Brook,-25.11667,115.78333
Mount Dalgety,-25.16899,115.9931
Dalgarup Brook,-33.91667,116.06667
Dalgaranger,-27.85,117.1
Dalgaranga,-27.76667,117.03333
Daleys Bore,-17.26667,124.01667
Lake Daley,-18.15,124.18333
Dale Well,-23.3,114.95
Dales Well,-20.9,119.26667
Dale River,-32.16667,116.81667
Dale Point,-11.61667,136.05
Dale Bridge,-32.08333,116.81667
Mount Dale,-32.12655,116.2995
Dalcunda Plain,-14.41667,134.66667
Dalbercutting Spring,-31.53333,117.8
Dalaroo Station,-30.58333,116.01667
Lake Dalaroo,-30.62265,115.9537
Dalarinna Hill,-29.71667,138.58333
Dajarra,-21.69585,139.51633
Mount Daisy Bates,-25.74748,128.81551
Dairy Creek,-34.88333,139.11667
Dairy Creek,-25.27816,115.8619
Dailey Shoal,-21.66667,114.48333
D?Aguesseau Island,-15.16667,124.55
Daggar Hills,-28.15,117.6
Dagenhardt Lagoon,-15,133.53333
Mount Daer,-25.88797,135.45212
Dabyilmarra,-28.18333,116.9
Daadenning Creek,-31.76667,117.78333
Cygnet River,-35.7,137.6
Cygnet River,-35.7,137.51667
Cygnet Hill,-16.43333,123.05
Cygnet Bay,-16.58333,123.08333
Cape Cuvier,-24.22556,113.3875
Cuttupirra Waterhole,-28.55,138.05
Cuthbertson Falls,-12.53333,133.9
Cuthbert Point,-11.71667,133.83333
Mount Cuthbert,-32.34906,116.2526
Mount Cuthbert,-26.10171,132.05263
Mount Cuthbert,-20,139.91667
Cuthbert,-35.01583,117.79833
Cussen Island,-16.39443,123.4685
Cusack Rock,-16.83333,131
Curtis Haven,-11.38333,130.71667
Curtis Bay,-33.59214,115.1035
Mount Curtis,-30.20806,138.93553
Curtinye Reservoir,-33.2,136.55
Curtinye Hill,-33.18333,136.55
Curtinye,-33.21667,136.56667
Curtin Springs,-25.33333,131.75
Curta Rocks,-34.95,135.85
Currybubba Well,-20.63333,118.01667
Curruncurrun Rockhole,-22.53333,121.98333
Curring Girring Urra Well,-18.93333,134.48333
Currieifethra Well,-31.61667,131.56667
The Currie,-27.08333,131.9
Mount Currie,-25.2,130.5
Currenjacki Spring,-16.75,131.63333
Currency Creek,-35.48333,138.83333
Currency Creek,-35.45,138.76667
Curran Well,-23.45,116.21667
Curranullanully Pool,-25.8,119.81667
Curran Point,-13.91667,126.8
Currandurra Well,-24.56667,113.45
Curramulka,-34.7,137.7
Curramulka,-34.7,137.73333
The Curralulla,-26.73333,134.25
Currajong Rockhole,-30.48333,118.86667
Curragie Well,-27.53333,116.7
Curragibbin,-30.21667,119.16667
Curndianno,-27.35,116.63333
Curnamona,-31.65,139.53333
Curnadinia Rock,-32.86667,123.41667
Lake Curloombacultie,-28.53333,128.83333
Curleys Well,-25.4,116.91667
Curlew Creek,-16.53333,126.3
Curlew Bay,-16.40582,123.0293
Curlew Bay,-11.2667,132.10001
Curlew Bank,-21.65944,114.9681
Mount Curious,-27.46319,114.3542
Curiosity Peak,-15.43333,130.11667
Curgen Curgen Well,-19.9,120.33333
Curdy Curdy Well,-27.48333,116.26667
Curdlawidny Lagoon,-30.24724,136.34911
Curdimurka Station,-29.48333,137.1
Mount Curdie,-24.88333,129.43333
Curden Creek,-18.03333,127.16667
Curdelong Well,-27.15,116.23333
Curdawooda,-27.06667,116.95
Curdawail Well,-28.75,117.35
Curdamuda Well,-23.75,114.4
Curbur Well,-27.41667,116.38333
Curbur,-26.46789,115.9378
Curbaweeda Spring,-27.93333,118.01667
Curaring Swamp,-30.2,116.25
Curara,-28.58333,115.56667
The Cups,-26.06667,126.88333
The Cups,-33.11667,121.33333
Cunyu,-26.02312,120.1167
Cunyarie Reservoir,-32.91667,136.3
Cunyarie,-32.95,136.28333
Cunningham River,-18.5,125.13333
Cunningham Point,-16.68333,123.11667
Cunningham Islands,-11.75,136.0816
Cunningham Island,-17.53333,118.83333
Cunningham Gorge,-25.43333,134.45
Cunningham Channel,-12.16667,132.41667
Cunmagnunna,-21.75,118.86667
Cunliffe,-34.08333,137.73333
Cunjardine,-31.46293,116.7793
Cungena,-32.58333,134.71667
Cungena,-32.55,134.76667
Cundy Dam,-23.81667,114.41667
Cundulung Pool,-24.9,118.51667
Cundra Well,-17.98333,125.35
Cundlerring Rockhole,-29.7,117.88333
Cundilup Pool,-34.1,118.73333
Cundilippy Well,-31.85,132.91667
Cunderin Hill,-30.63333,118.48333
Cunderdin North,-31.53333,117.21667
Cunderdin,-31.65398,117.23374
Cundarra Well,-26.93333,116.63333
Cundalgo Well,-23.73333,114.43333
Cundalabbie Tanks,-31.46667,130.3
Cuncudgerie Hill,-20.96667,121.55
Cunaloo Well,-22.05,115.03333
Cummins Range,-19.08333,127.16667
Cummins,-34.26008,135.72731
Cumminin Rock,-32.06667,118.23333
Cumming Well,-18.46667,130.21667
Mount Cummings,-18.21667,126.66667
Mount Cumming,-27.75727,123.3525
Cumbungi Inlet,-15.8,128.71667
Cumbulgera,-30.71667,121.83333
Cumboo Well,-21.9,114.86667
Cumbill Well,-26.61667,116.26667
Cumberledge Reef,-14.41667,137
Cumberland Strait,-11.45,136.45
Cumberland Rock,-34.33333,115.06667
Cumberathunah,-28.3,116.61667
Cumbarunggnoo Pool,-27.85,116.31667
Point Culver,-32.9,124.71667
Cultana Hill,-32.88333,137.75
Cultana,-32.9,137.73333
Cullinia Rocks,-32.01667,123.13333
Cullinginna Pool,-21.08333,117.73333
Cullimbin Well,-30.85,117.25
Cullen Well,-16.53333,122.96667
Cullen Siding,-14.01667,131.93333
Cullem River,-14.1,131.93333
Cullculli,-27.03333,118.38333
Cullculli,-27.05,118.36667
Cullandie Well,-23.38333,116.03333
Cullandie Springs,-23.35,116.03333
Cullamallup Lagoon,-34.45,117.11667
Culla Hill,-27.81667,137.31667
Culipurungini Creek,-11.45,130.15
Culiem River,-14.1,131.93333
Culham Inlet,-33.91667,120.05
Culham,-31.41667,116.46667
Culgnara Spring,-17.31667,127.48333
Culdunda Well,-22.36667,134.16667
Culdara Lagoon,-17.18333,138.08333
Lake Culcurdoo,-27.41931,114.1389
Culcrawadra Well,-23.48333,115.21667
Culcra Bore,-23.15,116.13333
Culburra,-35.81667,139.96667
Culbin,-33.15406,116.8404
Culbarting Rock,-31.4,117.01667
Culatura Hill,-27.78333,137.96667
Cue,-27.42395,117.89739
Cudyea Rockhole,-30.33333,133.23333
Cudmores Hill,-32.51667,137.76667
Mount Cudmore,-28.6,121.06667
Cudlee Creek,-34.85,138.83333
Cuddingwarra Well,-27.36667,117.78333
Cuddingwarra Hill,-27.38333,117.75
Cuddingwarra,-27.35,117.78333
Cuddarranna,-32.6,122.46667
Cudalgarra Claypan,-19.3,122.11667
Cubbine Spring,-31.88333,117.33333
Cubaran Waterhole,-15.41667,131.4
Cubana Well,-23.45,120.2
Cuballing,-32.81964,117.17583
Crystal Well,-20.8,116.63333
Crystal Head,-14.48333,125.85
Crystal Creek,-19.93333,139.58333
Crystal Brook,-33.36667,138.1
Crystal Brook,-33.35256,138.20955
Crozier Hill,-35.53333,138.58333
Croydon Park,-35.4,138.93333
Croydon,-21.1,117.8
Crow Well,-27.83333,115.56667
Crowther Springs,-26.11667,129.55
Crows Nest Waterhole,-18.85,136.31667
Crows Nest Creek,-32.1,138.31667
Crows Nest Bore,-30.83333,135.71667
Crows Nest Bore,-18.8,136.35
Crows Nest,-31.56667,116.73333
Crows Nest,-28.6,114.76667
Crow Plain Well,-22.41667,115.18333
Crown Well,-31.81667,135.66667
Crown Well,-29.91667,136.18333
Crown Rock,-15.81667,137.13333
Crown Point Well,-25.5,134.38333
Crown Point,-25.5,134.38333
Crown Hill,-22.23333,132.41667
Crown Hill,-16.58333,131.46667
Crown Hill,-14.4,134.05
Crown Creek,-22.06667,132.5
Crowea Brook,-34.86667,116.58333
Crowd Hill,-20.26667,126.6
Crow Creek,-18.48333,136.78333
Croton Gully,-27.91667,114.63333
Cross Roads Tank,-29.88333,134.23333
Cross Roads,-34.06667,137.61667
Crossman River,-32.78333,116.53333
Crossman,-32.78333,116.6
Crossland Hill,-28.36667,135.53333
Crossland Creek,-16.18333,127.13333
Crossing Falls,-34.76667,116.83333
Crossing Falls,-15.85,128.73333
Cross Creek,-30.43333,139.51667
Crooked Hole,-20.38333,138.01667
Crooked Creek,-17.75,139.65
Crooked Creek,-17.31667,138.4
Crooked Creek,-16.48333,126.38333
Crooked Creek,-16.18333,135.21667
Crooked Brook,-34.35,115.75
Crooked Brook,-33.43333,115.75
Croobenyer Rockhole,-29.25,118.75
Cronks Well,-22.43333,115.01667
Cronin Soak,-29.23333,119.15
Lake Cronin,-32.38568,119.7651
Cromer Cone,-23.5,123.31667
Cromer,-34.76667,139
Crombie Ridge,-30.81667,137.63333
Mount Crombie,-26.64716,130.81079
Croker Spring,-17.23333,130.61667
Croker Island,-11.2,132.53333
Croker Hill,-14.76667,131.65
Croker Creek,-17.31667,130.98333
Cape Croker,-10.96667,132.58333
Mount Crofton,-21.6,122.08333
Crocodile Islands,-12.03333,134.98333
Crocodile Islands,-11.71667,135.13333
Crocodile Hill,-17.18333,127.43333
Crocodile Gap,-18.11667,137.95
Crocodile Creek,-15.4,134.06667
Mount Crocker,-30.06516,139.36121
Crobel Well,-26.86667,116.58333
Mount Crispe,-26.41188,135.39288
Cricket Well,-27.73333,116.01667
Cribb Gully,-33.16667,117.23333
Creswell Downs,-17.95,135.91667
Creswell Creek,-18.16667,135.18333
Crescent Lagoon,-14.86667,133.75
Creffield Point,-17.06667,139.26667
Creek Well,-27.78333,116.03333
Creek Well,-24.36667,115.88333
Creek Well,-20.25,119.53333
Creedo Well,-30.46667,121.26667
Creedo,-30.46667,120.81667
Crayfish Rock,-22.76667,113.75
Crawford Well,-24.55,115.66667
Crawford Waterhole,-16.26667,130.95
Crawford Range,-21.23333,133.95
Crawford Dam,-20.68333,138.01667
Crawford Creek,-15.48333,134.1
Crawford Bay,-16.49582,123.4602
Mount Crawford,-34.69771,138.96696
Mount Crawford,-23.41648,131.57306
Mount Crawford,-28.56667,122.38333
Mount Crawford,-16.58369,131.26788
Lake Crawford,-34.46185,117.2635
Cape Crawford,-16.66667,135.8
Cravens Peak,-23.28333,138.01667
Craven Ord Hill,-18.83333,124.23333
Crater Valley,-15.13333,128.05
Craneford,-34.63333,139.06667
Crane Cave Point,-28.75,123.8
Cranbry Tank,-32.8,134.5
Cranbrook,-34.29756,117.55178
Cranbrook,-34.25,117.33333
Crampton Station,-28.98333,114.78333
Craike Well,-31.18333,117.78333
Craigleath,-35.38333,138.8
Craigie Plains,-34.28333,139.35
Craiggiemore Siding,-28.65,122.4
Craigburn Farm,-35.05,138.61667
Point Craig,-26.85,126.31667
Mount Craig,-31.88313,138.64584
Craggy Islands,-15.6052,136.6974
Cragellon,-35.33333,138.55
Crafers,-35,138.7
Cradock,-32.08333,138.5
Coyrecup Lake,-33.70655,117.8346
Coyrecup,-33.66667,117.81667
Coymbra Well,-31.55,131.41667
Coyanarup,-34.36667,118.25
Cox Well,-22.63333,134.31667
Cox?s Creek,-35.03333,138.78333
Cox River,-15.31667,135.41667
Cox Peninsula,-12.55,130.66667
Cox Knob,-18.81667,134.08333
Mount Cox,-24.91667,125.6
Cowra Out Camp,-22.23333,118.98333
Cowlard Island,-11.3167,132.7833
Cow Island,-35.93105,139.45079
Cowirra,-34.9,139.33333
Cowine Soak,-30.8,119.13333
Cowerup Swamp,-34.43333,116.65
Cowerdup,-33.81667,119.96667
Cowenup Brook,-34.21667,117.11667
Cowell,-33.68227,136.92117
Cowderoy Hill,-27.81667,123.63333
Cowcumber Creek,-21.78333,117.41667
Cow Creek,-18.76667,128.31667
Cow Creek,-16.4,136.68333
Cow Creek,-15.96667,133.98333
Cow Creek,-15.81667,131.08333
Cowcowing Lakes,-31.01667,117.3
Cowcowing,-30.98333,117.45
Cowcher,-33.56667,116.36667
Cow Brook,-34.18333,115.93333
Cowarra Pool,-29.08333,118.21667
Cowarning Rock,-30.9,120.58333
Cowarna Rocks,-30.95,122.35
Cowarna,-30.98333,122.35
Cowarie Hill,-27.7,138.31667
Cowarie,-27.71667,138.33333
Coward Springs Station,-29.4,136.81667
Cowards Cliff,-29.81667,137.38333
Cowardine Well,-31.08333,118.01667
Cowaranda Pool,-20.76667,116.95
Cowaramup Point,-33.86667,114.98333
Cowaramup Brook,-33.86667,114.98333
Cowaramup,-33.86667,115.08333
Cowantha Well,-28.16667,117.36667
Cowan Hill,-31.68333,121.81667
Cowan Brook,-33.85,116
Lake Cowan,-31.83333,121.83333
Cowalla Peak,-30.34556,115.2711
Cowalla,-30.6,115.61667
Cowalinya Pool,-32.73333,122.2
Cowalellup,-34.1,118.53333
Cove Well,-20.71667,116.76667
Coventry Reef,-32.33333,115.63333
Cape Couture,-24.98333,113.15
Coutarinna Hill,-25.98333,137.6
Court Well,-24.65,116.31667
Mount Courtney,-26.4,122.93333
Courtlea,-30.31667,116.65
Courtenay Head,-20.5,116.7
Courtabie,-33.2,134.86667
Courlbarloo Rockholes,-28.56667,118.8
Courin Hill,-28.21667,116.43333
Courela,-32.53333,134.43333
Couramoul Waterhole,-12.68333,132.51667
Coulta,-34.38333,135.46667
Coulomb Point,-17.35,122.15
Coujinup Hill,-33.33333,120.25
Coujinup Creek,-33.48333,120.46667
Couchman Range,-15.21667,126.41667
Cotton Nob,-32.08333,135.01667
Cotton Island,-11.85,136.4749
Cottonbush Hill,-29.5,139.98333
Cottonbush Creek,-23.1,139.25
Cotthurst Rock,-14.41667,125.16667
Cottesloe,-32,115.76667
Cottero Hut,-35.2,139.01667
Cottajahn Well,-25.96667,116.8
Cotmise Hill,-28.88333,116.61667
Cotabena,-31.66667,138.13333
Costello Creek,-14.58333,135.05
Cape Cossigny,-20.48333,117.96667
Cossigny,-20.45,118.01667
Cossicks Waterhole,-37.03333,139.85
Cossack,-20.7,117.2
Cosmo Newbery,-28,122.9
Cosmo Newberry Hill,-27.95,122.9
Corvisart Island,-14.53192,125.0121
Corvisart Bay,-32.81719,134.09093
Corunna South,-32.66667,137.11667
Corunna North,-32.65,137.11667
Corunna Downs,-21.46448,119.843
Corunna,-32.68333,137.11667
Corung Creek,-21.43333,118.43333
Cortlinye Reservoir,-33.06667,136.33333
Cortlinye,-33,136.31667
Cortlinye,-33.01667,136.33333
Corryton Park,-34.66667,138.96667
Corryalgo Spring,-28.73333,117.35
Corrobinnie Hill,-32.98333,135.75
Corroberritarrie Hill,-31.11667,136.96667
Corroberra Hill,-32.53333,137.53333
Corroberra,-32.46667,137.58333
Corringer Well,-20.9,116.61667
Corringer Creek,-20.86667,116.61667
Corrigin,-32.33383,117.87181
Corrigin,-32.05,117.05
Corraring Brook,-32.68333,116.78333
Corporal Creek,-18.86667,137.75
Coronippie Well,-31.98333,132.41667
Coronet Hill,-13.75,132.33333
Coronation Islands,-14.96914,124.926
Corona Bank,-12.38333,118.65
Coromup Creek,-34.06667,118.21667
Coroma Well,-31.81667,131.93333
Coromandel Valley,-35.05,138.61667
Corolin Brook,-31.73333,116.58333
Corny Point,-34.9,137.01667
Corny Point,-34.91667,137.05
Cornish Well,-31.95,135.63333
Mount Cornish,-20.21667,126.46667
Mount Cornish,-22.7878,136.45697
Cornijup,-33.86667,122.5
Corner Well,-32.26667,135.76667
Corner Well,-22.41667,115.1
Corner Well,-20.7,119.78333
Corner Well,-20.15,119.56667
Corner Well,-20.11667,119.35
Corner Hill,-29.53333,135.71667
Corner Break,-30,114.9
Corner Bore,-22.46667,115.3
Mount Cornell,-27.75838,123.3297
Corneille Island,-14.18414,125.734
Corndori Waterhole,-12.61667,132.86667
Cornambie Point,-16.86667,123.16667
Cormorant Rock,-33.63333,123.95
Corkwood Waterhole,-16.18333,129.05
Cork Tree Well,-28.2,119.36667
Cork Tree Well,-24.56667,116.06667
Cork Tree Well,-22.35,114.91667
Corkscrew Well,-24.53333,114.6
Corkscrew Pass,-13.58333,131.53333
Cork Hill,-34.56667,139.15
Cork Creek,-27.43333,119.58333
Lake Corinup,-34.76667,118.15
Corinthian,-31.11667,119.21667
Corinda Waterhole,-18.06667,138.9
Corinda,-17.88333,138.58333
Coria Springs,-23.53333,115.43333
Corginojally Well,-19.05,121.51667
Corella Lake,-18.63512,135.64644
Corella Creek,-18.58333,135.61667
Cordinup River,-34.7,118.56667
Cordingup Creek,-33.58333,120.15
Cordering,-33.51667,116.66667
Cordelia Creek,-20.06667,139.9
Cordalia Well,-23.41667,114.66667
Cordabina Pool,-21.7,119.78333
Corbingmenna Pool,-23.13333,116
Corbett Island,-34.11762,121.9776
Corbalup Swamp,-34.16667,116.43333
Coramup Hill,-33.76667,121.93333
Coramup Creek,-33.83333,121.93333
Coralbignie Out Station,-32.61667,136.35
Coral Bay,-11.1833,132.05
Coragina Rocks,-32.91667,123.5
Corackerup Creek,-34.3,118.66667
Mount Cora,-33.9471,135.5679
Coppudurba Hill,-31.95,133.76667
Coppins Gap,-20.88333,120.1
Coppin Pool,-22.9,118.13333
Coppertop Hill,-28.15,135.95
Coppermine Creek,-16.16667,123.58333
Copperhouse,-33.66667,138.9
Copper Hill,-28,134.45
Copperfield Creek,-13.95,131.85
Copperdie,-29.53333,117.85
Mount Copley,-27.0524,129.43831
Mount Copley,-17.33333,129.46667
Copley,-30.53333,138.43333
Copeville,-34.81667,139.83333
Copeland Island,-11.47257,132.72441
Cooyurooparie,-28.91667,135.66667
Cooyerdoo Hill,-32.83333,137.08333
Cooyeana,-24.48333,138.75
Cootra,-33.25,135.86667
Cootenbrand Well,-19.98333,119.8
Cootaring Rock,-33.08333,117.48333
Cootanoorina Hill,-28.18333,135.5
Cootaning Tanks,-31.06667,118.36667
Cootamundra Shoal,-10.85,129.21667
Cootamarra,-28.75,117.45
Cootah Creek,-24.23333,139.96667
Coota Coota Pool,-20.3,119.25
Cooryanna Creek,-29,138.93333
Coorungcoorana,-20.9,118.35
Coorow,-29.88333,116.01667
Cooroothoo Well,-24.26667,115.53333
Coorooninga Well,-18.71667,121.73333
Coorooboogee Well,-24.61667,113.78333
Coorongie,-35.78333,139.5
Coorong Channel,-35.56667,138.91667
Cooronga,-35.68333,139.15
The Coorong,-35.95688,139.47905
Coorlay Ridge,-30.71667,136.96667
Coorlay Lagoon,-30.71441,136.91554
Cooriwarri Waterhole,-20.41667,135.35
Cooritta Waterhole,-31.18333,135.06667
Cooritta Hill,-31.18333,135.06667
Coorinyup Hill,-33.91667,117.48333
Coorinjinna Pool,-20.73333,117.8
Coorie Appa Well,-29.61667,136.31667
Coori Coori Gillie,-27.26667,139.56667
Coorichina Lake,-28.76667,136.51667
Cooribin Pool,-21.48333,116.83333
Cooria Hill,-32.23333,135.3
Lake Cooreeappa,-28.48333,135.58333
Coordooin Pool,-20.78333,120.65
Coor-De-Wandy Hill,-25.7,116.18333
Coordewandy,-25.6,116
Coorbeelyene Pool,-26.88333,116.66667
Coorbeelie Creek,-21.23333,117.76667
Coorawarrah Pool,-27.53333,116.75
Coorawalthy Well,-26.23333,116.06667
Cooratoula Creek,-24.33333,139.46667
Coorathilie Lake,-27.47218,139.98505
Coorara Soak,-30.03333,120.06667
Coorara Pool,-27.81667,115.81667
Coorara Claypan,-22.66667,116.06667
Coorara,-35.11667,138.51667
Coorancooping,-30.85,118.68333
Cooramarina Creek,-23.95,139.65
Cooralya Well,-24.5,114.01667
Cooralya,-24.44511,114.0772
Coorallyanyuila Well,-24.8,114.08333
Coorakoothara Pool,-23.9,114.76667
Cooraidegel Well,-19.91667,120.36667
Cooragoora Well,-19.96667,120.23333
Cooragooggine Lake,-30.61667,122.3
Cooracoorawine Pool,-20.96667,120.9
Cooracoolbinja Pool,-23.43333,114.11667
Coorabulka,-23.73333,139.9
Coorabie,-31.9,132.3
Cooraarra Waterhole,-25.6,121.56667
Cooper Island,-34.23149,123.6068
Mount Cooperinna,-26.36286,129.9661
Cooper Hills,-27.35,126.28333
Cooper Creek,-28.48333,137.76667
Cooper Creek,-27.33333,126.35
Cooper Creek,-12.1,132.68333
Mount Cooper,-26.1761,127.9539
Mount Cooper,-33.01315,134.68459
Coon Well,-26.83333,119.93333
Coontlama Well,-31.6,131.53333
Coontharrabilly Pool,-26.1,116.23333
Coonterunah Well,-20.95,119.13333
Coonterunah Pool,-20.95,119.08333
Coontara Waterhole,-26.96667,116.63333
Coontapoo,-34.63333,135.7
Coontamurra Creek,-25.61667,139.46667
Coonoogoo Well,-24.2,115.56667
Coonnanarrina Pool,-21.03333,117.6
Coonmine Soak,-30.33333,120.53333
Coonmalgarra Soak,-23.33333,114.63333
Lake Cooninie,-26.06667,139.98333
Coongra Creek,-27.2,134.38333
Coongoo Station,-28.23333,117.53333
Coongoodoo Spring,-28.51667,117.1
Coongan Station,-20.88333,119.73333
Coongan River,-20.88333,119.78333
Coongan Belt Well,-21.71667,119.66667
Coongan,-20.68476,119.6602
Coondra Coondra Springs,-23.1,121.03333
Coondoo Well,-24.71667,115.6
Coondoondoo Spring,-24.76667,116.86667
Coondoon Creek,-22.13333,120.75
Coondool Pool,-26.53333,117.48333
Coondle Well,-25.66667,116.9
Coondle,-31.48333,116.43333
Coondinna,-22.73333,119.53333
Coondiner Creek,-22.8,119.65
Coondina Pool,-21.85,119.4
Coondimidinir Pool,-20.61667,118.25
Coondewanna,-23.18333,118.93333
Coondegoon Pool,-22.48333,122.5
Coondawa Well,-26.83333,116.5
Coondappie,-31.5,139.66667
Coondambo,-31.05,135.83333
Coondambo,-31.06667,135.86667
Coondamar Creek,-22.03333,120.68333
Coondamanoo Pool,-26.68333,116.91667
Coonayunna Spring,-27.78333,119.45
Coonatto Hill,-32.51667,138.36667
Coonatto Creek,-32.53333,138.2
Coonatto,-32.48333,138.38333
Coonarrie Creek,-21.58333,118.65
Coonanyou Spring,-29,118.13333
Coonana,-31.01667,123.11667
Lake Coonamooranie,-27.68401,139.76205
Coonambinga Rockhole,-32.53333,121.48333
Coonalpyn,-35.69423,139.85776
Coonagoorina Pool,-20.65,118.25
Coonabildie Range,-25.68333,122.7
Coonaanna,-31.05,123
Coomunga,-34.65,135.71667
Coomparana Creek,-27.26667,136.35
Coompana Rockhole,-31.48333,129.41667
Coompacoompera,-28.45,117.01667
Coomonderoo Waterhole,-16.91667,129.75
Coominna Pool,-21.73333,117.41667
Coomeroo Pool,-24.73333,113.85
Coomelberrup Rock,-33.45,117.78333
Coombrico Creek,-25.11667,117.06667
Coombracar Pool,-26.41667,115.6
Coomberdale,-30.46667,116.03333
Coomberanyah Well,-20.38333,119.25
Coombe Point,-11.45,132.76667
Coombeloona,-27.16667,117.6
Coombe Hill,-14.5,125.33333
Coomarie Spring,-19.68333,129.83333
Coomandook,-35.48333,139.7
Coomallo Creek,-30.23333,115.33333
Coomalie Creek,-13.01667,131.25
Coomaba,-33.98333,135.73333
Coolyu Well,-21.21667,122.3
Coolyun Well,-26.21667,115.81667
Coolyun,-26.2,115.81667
Coolyia Creek,-21.35,119.35
Cool Yal You Ma Island,-13.4406,136.2267
Coolup,-32.75,115.86667
Coolunbah Well,-23.75,115.66667
Coolumbar Spring,-26.06667,116.15
Coolu Collup Creek,-33.88333,120.63333
Cooltharrie Pool,-23.28333,116.03333
Cooltarlinna Hill,-27.5,133.23333
Cooloo Well,-25.83333,116.18333
Lake Cooloongup,-32.29545,115.7907
Coolooloo Well,-19.88333,120.65
Coollilee Hill,-24.7,113.68333
Goollelal Lake,-31.81667,115.81667
Coolkilya Pool,-23.73333,114.41667
Coolkeranya Well,-20.63333,119.8
Coolkalyer Pool,-23.61667,114.01667
Coolinup Swamp,-33.8,122.16667
Coolingee Swamp,-29.81667,134.93333
Coolindawerh Lagoon,-35.6,139.08333
Coolinbar Tank,-25.2,117.96667
Coolinbar Hill,-25.21667,118.01667
Coolina Waterhole,-27.25,136.55
Coolina Hill,-27.28333,136.63333
Coolimarra Well,-26.96667,116.43333
Coolilup Pool,-33.6,115.51667
Coolillie Well,-33.51667,135.28333
Coolie Well,-25.86667,116.46667
Coolibah Swamps,-18.18333,137.55
Coolibah Swamp,-19.25,135.5
Coolibah Swamp,-13.05,131.45
Coolibah Creek,-16.58333,131.56667
Coolibah Bore,-20.66667,137.8
Coolibah,-15.55258,130.9493
Coolgundibie Creek,-32.58333,135.5
Coolgardie Well,-19.76667,121.26667
Coolgardie,-30.95359,121.16598
Coolgane Waterhole,-18.56667,131.51667
Coolewar Well,-29.8,117.66667
Coolerwally Well,-27.06667,115.71667
Coolerin Creek,-21.08333,117.65
Coolen Coolen Out Camp,-20.08333,119.45
Coolegoodalyou Well,-28.01667,117.65
Coolecoolier Pool,-26.71667,116.66667
Coolcurda Well,-27.21667,114.28333
Cool Coo Yalyer Pool,-27.08333,116.35
Coolcoolalyer Spring,-27.55,115.08333
Coolcha,-34.91667,139.58333
Coolcalalaya,-27.52541,115.0573
Coolbung Hill,-21.43333,116.91667
Coolbung Brier Well,-27.3,116.2
Coolbro Creek,-22.13333,122.25
Coolboogin,-30.95,117.51667
Coolbong Well,-31.48333,131.66667
Coolbanacoula Pool,-21.98333,119.78333
Coolawineyea Pool,-21.83333,117.81667
Coolawatinnie,-32.65,139.45
Coolawarra,-29.13333,135.71667
Coolawanyah,-21.80506,117.8061
Coolawang Creek,-35.63333,138.43333
Coolawandi Well,-20.15,119.18333
Coolathenyia Well,-31.21667,123.95
Coolarrikinna Cone,-30.18333,135.8
Coolaroo Spring,-27.43333,116.95
Coolaring Hill,-32.05,116.65
Coolardy Well,-27.05,116.35
Coolarda Soakage,-28.6,117.9
Coolarda,-28.6,117.9
Coolarburloo Well,-27.63333,115.98333
Coolarburloo Brook,-27.53333,115.78333
Coolanya Rock,-32.3,123.81667
Coolanooka Hill,-27.06667,116.8
Coolanie Reservoir,-33.6,136.8
Coolanberry Tank,-23.6,114.46667
Coolamaninu,-28.75,118.23333
Coolamaninu,-28.73333,118.26667
Coolalya Well,-27.15,117.35
Coolalunjarie Creek,-18.73333,135
Coolalungarie Waterhole,-18.65,134.83333
Coolaloo,-28.28333,117.8
Coolali Soak,-26.73333,122.73333
Coolakin Brook,-33.06667,116.51667
Coolagoodon Well,-27.13333,115.55
Coolagee,-29.46667,117.63333
Coolagatta,-35.3,138.86667
Cooladgy Well,-24.61667,114.73333
Coolaca Well,-23.5,115.43333
Coolabbie Tank,-31.38333,131.43333
Coolabbie Rockhole,-31.36667,131.45
Cook Wells,-31.86667,137
Cooks Well,-30.98333,135.48333
Cook Rocks,-33.88333,121.9
Cook Reef,-11.26667,130.55
Cookorrorrie Well,-26.88333,116.21667
Cookoolah Rockhole,-25.5,121.28333
Cookes Plains,-35.38333,139.55
Cookes Pillar,-17.95,122.25
Cookes Hill,-34.76667,139.2
Cookes Hill,-20.75,118.66667
Cookes Creek,-34.78333,139.23333
Cookes Creek,-21.61667,120.43333
Cookernup,-32.98333,115.88333
Cooke Bluff Hill,-20.95,119.36667
Mount Cooke,-32.41406,116.3079
Mount Cooke,-22.13642,120.6386
